Time	Node	Type	Packets	
83	5	CacheHits	0
83	5	CacheMisses	146
84	5	CacheHits	0
84	5	CacheMisses	146
85	5	CacheHits	0
85	5	CacheMisses	146
86	5	CacheHits	0
86	5	CacheMisses	148
87	5	CacheHits	0
87	5	CacheMisses	146
88	5	CacheHits	0
88	5	CacheMisses	146
89	5	CacheHits	0
89	5	CacheMisses	146
90	5	CacheHits	0
90	5	CacheMisses	146
91	5	CacheHits	0
91	5	CacheMisses	146
92	5	CacheHits	0
92	5	CacheMisses	146
93	5	CacheHits	0
93	5	CacheMisses	146
94	5	CacheHits	0
94	5	CacheMisses	146
95	5	CacheHits	0
95	5	CacheMisses	146
96	5	CacheHits	0
96	5	CacheMisses	146
97	5	CacheHits	0
97	5	CacheMisses	146
98	5	CacheHits	0
98	5	CacheMisses	146
99	5	CacheHits	0
99	5	CacheMisses	147
100	5	CacheHits	0
100	5	CacheMisses	146
101	5	CacheHits	0
101	5	CacheMisses	146
102	5	CacheHits	0
102	5	CacheMisses	146
103	5	CacheHits	0
103	5	CacheMisses	146
104	5	CacheHits	0
104	5	CacheMisses	146
105	5	CacheHits	0
105	5	CacheMisses	146
106	5	CacheHits	0
106	5	CacheMisses	146
107	5	CacheHits	0
107	5	CacheMisses	146
108	5	CacheHits	0
108	5	CacheMisses	146
109	5	CacheHits	0
109	5	CacheMisses	146
110	5	CacheHits	0
110	5	CacheMisses	146
111	5	CacheHits	0
111	5	CacheMisses	146
112	5	CacheHits	0
112	5	CacheMisses	146
113	5	CacheHits	0
113	5	CacheMisses	147
114	5	CacheHits	0
114	5	CacheMisses	146
115	5	CacheHits	0
115	5	CacheMisses	146
116	5	CacheHits	0
116	5	CacheMisses	146
117	5	CacheHits	0
117	5	CacheMisses	146
118	5	CacheHits	0
118	5	CacheMisses	147
119	5	CacheHits	0
119	5	CacheMisses	146
120	5	CacheHits	0
120	5	CacheMisses	146
121	5	CacheHits	0
121	5	CacheMisses	146
122	5	CacheHits	0
122	5	CacheMisses	146
123	5	CacheHits	0
123	5	CacheMisses	146
124	5	CacheHits	0
124	5	CacheMisses	146
125	5	CacheHits	0
125	5	CacheMisses	146
126	5	CacheHits	0
126	5	CacheMisses	146
127	5	CacheHits	0
127	5	CacheMisses	146
128	5	CacheHits	0
128	5	CacheMisses	147
129	5	CacheHits	0
129	5	CacheMisses	146
130	5	CacheHits	0
130	5	CacheMisses	146
131	5	CacheHits	0
131	5	CacheMisses	146
132	5	CacheHits	0
132	5	CacheMisses	146
133	5	CacheHits	0
133	5	CacheMisses	147
134	5	CacheHits	0
134	5	CacheMisses	146
135	5	CacheHits	0
135	5	CacheMisses	146
136	5	CacheHits	0
136	5	CacheMisses	146
137	5	CacheHits	0
137	5	CacheMisses	146
138	5	CacheHits	0
138	5	CacheMisses	146
139	5	CacheHits	0
139	5	CacheMisses	146
140	5	CacheHits	0
140	5	CacheMisses	146
141	5	CacheHits	0
141	5	CacheMisses	146
142	5	CacheHits	0
142	5	CacheMisses	152
143	5	CacheHits	0
143	5	CacheMisses	146
144	5	CacheHits	0
144	5	CacheMisses	146
145	5	CacheHits	0
145	5	CacheMisses	146
146	5	CacheHits	0
146	5	CacheMisses	146
147	5	CacheHits	0
147	5	CacheMisses	146
148	5	CacheHits	0
148	5	CacheMisses	146
149	5	CacheHits	0
149	5	CacheMisses	146
150	5	CacheHits	0
150	5	CacheMisses	146
151	5	CacheHits	0
151	5	CacheMisses	146
152	5	CacheHits	0
152	5	CacheMisses	146
153	5	CacheHits	0
153	5	CacheMisses	146
154	5	CacheHits	0
154	5	CacheMisses	146
155	5	CacheHits	0
155	5	CacheMisses	147
156	5	CacheHits	0
156	5	CacheMisses	146
157	5	CacheHits	0
157	5	CacheMisses	146
158	5	CacheHits	0
158	5	CacheMisses	146
159	5	CacheHits	0
159	5	CacheMisses	146
160	5	CacheHits	0
160	5	CacheMisses	146
161	5	CacheHits	0
161	5	CacheMisses	146
162	5	CacheHits	0
162	5	CacheMisses	146
163	5	CacheHits	0
163	5	CacheMisses	146
164	5	CacheHits	0
164	5	CacheMisses	146
165	5	CacheHits	0
165	5	CacheMisses	146
166	5	CacheHits	0
166	5	CacheMisses	146
167	5	CacheHits	0
167	5	CacheMisses	146
168	5	CacheHits	0
168	5	CacheMisses	146
169	5	CacheHits	0
169	5	CacheMisses	147
170	5	CacheHits	0
170	5	CacheMisses	146
171	5	CacheHits	0
171	5	CacheMisses	146
172	5	CacheHits	0
172	5	CacheMisses	146
173	5	CacheHits	0
173	5	CacheMisses	146
174	5	CacheHits	0
174	5	CacheMisses	146
175	5	CacheHits	0
175	5	CacheMisses	146
176	5	CacheHits	0
176	5	CacheMisses	146
177	5	CacheHits	0
177	5	CacheMisses	146
178	5	CacheHits	0
178	5	CacheMisses	146
179	5	CacheHits	0
179	5	CacheMisses	147
180	5	CacheHits	0
180	5	CacheMisses	146
181	5	CacheHits	0
181	5	CacheMisses	146
182	5	CacheHits	0
182	5	CacheMisses	146
183	5	CacheHits	0
183	5	CacheMisses	148
184	5	CacheHits	0
184	5	CacheMisses	146
185	5	CacheHits	0
185	5	CacheMisses	146
186	5	CacheHits	0
186	5	CacheMisses	146
187	5	CacheHits	0
187	5	CacheMisses	146
188	5	CacheHits	0
188	5	CacheMisses	146
189	5	CacheHits	0
189	5	CacheMisses	146
190	5	CacheHits	0
190	5	CacheMisses	146
191	5	CacheHits	0
191	5	CacheMisses	146
192	5	CacheHits	0
192	5	CacheMisses	146
193	5	CacheHits	0
193	5	CacheMisses	146
194	5	CacheHits	0
194	5	CacheMisses	146
195	5	CacheHits	0
195	5	CacheMisses	146
196	5	CacheHits	0
196	5	CacheMisses	146
197	5	CacheHits	0
197	5	CacheMisses	147
198	5	CacheHits	0
198	5	CacheMisses	146
199	5	CacheHits	0
199	5	CacheMisses	147
200	5	CacheHits	0
200	5	CacheMisses	146
201	5	CacheHits	0
201	5	CacheMisses	146
202	5	CacheHits	0
202	5	CacheMisses	146
203	5	CacheHits	0
203	5	CacheMisses	146
204	5	CacheHits	0
204	5	CacheMisses	146
205	5	CacheHits	0
205	5	CacheMisses	146
206	5	CacheHits	0
206	5	CacheMisses	146
207	5	CacheHits	0
207	5	CacheMisses	146
208	5	CacheHits	0
208	5	CacheMisses	146
209	5	CacheHits	0
209	5	CacheMisses	146
210	5	CacheHits	0
210	5	CacheMisses	147
211	5	CacheHits	0
211	5	CacheMisses	146
212	5	CacheHits	0
212	5	CacheMisses	146
213	5	CacheHits	0
213	5	CacheMisses	146
214	5	CacheHits	0
214	5	CacheMisses	146
215	5	CacheHits	0
215	5	CacheMisses	146
216	5	CacheHits	0
216	5	CacheMisses	146
217	5	CacheHits	0
217	5	CacheMisses	146
218	5	CacheHits	0
218	5	CacheMisses	146
219	5	CacheHits	0
219	5	CacheMisses	146
220	5	CacheHits	0
220	5	CacheMisses	146
221	5	CacheHits	0
221	5	CacheMisses	146
222	5	CacheHits	0
222	5	CacheMisses	146
223	5	CacheHits	0
223	5	CacheMisses	146
224	5	CacheHits	0
224	5	CacheMisses	147
225	5	CacheHits	0
225	5	CacheMisses	146
226	5	CacheHits	0
226	5	CacheMisses	146
227	5	CacheHits	0
227	5	CacheMisses	146
228	5	CacheHits	0
228	5	CacheMisses	146
229	5	CacheHits	0
229	5	CacheMisses	146
230	5	CacheHits	0
230	5	CacheMisses	146
231	5	CacheHits	0
231	5	CacheMisses	146
232	5	CacheHits	0
232	5	CacheMisses	146
233	5	CacheHits	0
233	5	CacheMisses	146
234	5	CacheHits	0
234	5	CacheMisses	147
235	5	CacheHits	0
235	5	CacheMisses	146
236	5	CacheHits	0
236	5	CacheMisses	146
237	5	CacheHits	0
237	5	CacheMisses	146
238	5	CacheHits	0
238	5	CacheMisses	146
239	5	CacheHits	0
239	5	CacheMisses	147
240	5	CacheHits	0
240	5	CacheMisses	146
241	5	CacheHits	0
241	5	CacheMisses	146
242	5	CacheHits	0
242	5	CacheMisses	146
243	5	CacheHits	0
243	5	CacheMisses	146
244	5	CacheHits	0
244	5	CacheMisses	146
245	5	CacheHits	0
245	5	CacheMisses	146
246	5	CacheHits	0
246	5	CacheMisses	146
247	5	CacheHits	0
247	5	CacheMisses	146
248	5	CacheHits	0
248	5	CacheMisses	146
249	5	CacheHits	0
249	5	CacheMisses	146
250	5	CacheHits	0
250	5	CacheMisses	146
251	5	CacheHits	0
251	5	CacheMisses	146
252	5	CacheHits	0
252	5	CacheMisses	146
253	5	CacheHits	0
253	5	CacheMisses	147
254	5	CacheHits	0
254	5	CacheMisses	147
255	5	CacheHits	0
255	5	CacheMisses	146
256	5	CacheHits	0
256	5	CacheMisses	146
257	5	CacheHits	0
257	5	CacheMisses	146
258	5	CacheHits	0
258	5	CacheMisses	146
259	5	CacheHits	0
259	5	CacheMisses	146
260	5	CacheHits	0
260	5	CacheMisses	146
261	5	CacheHits	0
261	5	CacheMisses	146
262	5	CacheHits	0
262	5	CacheMisses	146
263	5	CacheHits	0
263	5	CacheMisses	146
264	5	CacheHits	0
264	5	CacheMisses	146
265	5	CacheHits	0
265	5	CacheMisses	147
266	5	CacheHits	0
266	5	CacheMisses	146
267	5	CacheHits	0
267	5	CacheMisses	147
268	5	CacheHits	0
268	5	CacheMisses	147
269	5	CacheHits	0
269	5	CacheMisses	146
270	5	CacheHits	0
270	5	CacheMisses	146
271	5	CacheHits	0
271	5	CacheMisses	146
272	5	CacheHits	0
272	5	CacheMisses	146
273	5	CacheHits	0
273	5	CacheMisses	146
274	5	CacheHits	0
274	5	CacheMisses	147
275	5	CacheHits	0
275	5	CacheMisses	146
276	5	CacheHits	0
276	5	CacheMisses	146
277	5	CacheHits	0
277	5	CacheMisses	146
278	5	CacheHits	0
278	5	CacheMisses	146
279	5	CacheHits	0
279	5	CacheMisses	146
280	5	CacheHits	0
280	5	CacheMisses	146
281	5	CacheHits	0
281	5	CacheMisses	147
282	5	CacheHits	0
282	5	CacheMisses	146
283	5	CacheHits	0
283	5	CacheMisses	146
284	5	CacheHits	0
284	5	CacheMisses	146
285	5	CacheHits	0
285	5	CacheMisses	146
286	5	CacheHits	0
286	5	CacheMisses	146
287	5	CacheHits	0
287	5	CacheMisses	146
288	5	CacheHits	0
288	5	CacheMisses	146
289	5	CacheHits	0
289	5	CacheMisses	146
290	5	CacheHits	0
290	5	CacheMisses	146
291	5	CacheHits	0
291	5	CacheMisses	146
292	5	CacheHits	0
292	5	CacheMisses	146
293	5	CacheHits	0
293	5	CacheMisses	146
294	5	CacheHits	0
294	5	CacheMisses	147
295	5	CacheHits	0
295	5	CacheMisses	146
296	5	CacheHits	0
296	5	CacheMisses	146
297	5	CacheHits	0
297	5	CacheMisses	146
298	5	CacheHits	0
298	5	CacheMisses	146
299	5	CacheHits	0
299	5	CacheMisses	146
300	5	CacheHits	0
300	5	CacheMisses	146
301	5	CacheHits	0
301	5	CacheMisses	146
302	5	CacheHits	0
302	5	CacheMisses	146
303	5	CacheHits	0
303	5	CacheMisses	146
304	5	CacheHits	0
304	5	CacheMisses	146
305	5	CacheHits	0
305	5	CacheMisses	146
306	5	CacheHits	0
306	5	CacheMisses	146
307	5	CacheHits	0
307	5	CacheMisses	146
308	5	CacheHits	0
308	5	CacheMisses	147
309	5	CacheHits	0
309	5	CacheMisses	146
310	5	CacheHits	0
310	5	CacheMisses	146
311	5	CacheHits	0
311	5	CacheMisses	146
312	5	CacheHits	0
312	5	CacheMisses	146
313	5	CacheHits	0
313	5	CacheMisses	146
314	5	CacheHits	0
314	5	CacheMisses	146
315	5	CacheHits	0
315	5	CacheMisses	146
316	5	CacheHits	0
316	5	CacheMisses	146
317	5	CacheHits	0
317	5	CacheMisses	146
318	5	CacheHits	0
318	5	CacheMisses	146
319	5	CacheHits	0
319	5	CacheMisses	146
320	5	CacheHits	0
320	5	CacheMisses	146
321	5	CacheHits	0
321	5	CacheMisses	146
322	5	CacheHits	0
322	5	CacheMisses	146
323	5	CacheHits	0
323	5	CacheMisses	147
324	5	CacheHits	0
324	5	CacheMisses	147
325	5	CacheHits	0
325	5	CacheMisses	146
326	5	CacheHits	0
326	5	CacheMisses	146
327	5	CacheHits	0
327	5	CacheMisses	146
328	5	CacheHits	0
328	5	CacheMisses	146
329	5	CacheHits	0
329	5	CacheMisses	146
330	5	CacheHits	0
330	5	CacheMisses	146
331	5	CacheHits	0
331	5	CacheMisses	146
332	5	CacheHits	0
332	5	CacheMisses	146
333	5	CacheHits	0
333	5	CacheMisses	146
334	5	CacheHits	0
334	5	CacheMisses	146
335	5	CacheHits	0
335	5	CacheMisses	147
336	5	CacheHits	0
336	5	CacheMisses	146
337	5	CacheHits	0
337	5	CacheMisses	146
338	5	CacheHits	0
338	5	CacheMisses	147
339	5	CacheHits	0
339	5	CacheMisses	146
340	5	CacheHits	0
340	5	CacheMisses	146
341	5	CacheHits	0
341	5	CacheMisses	146
342	5	CacheHits	0
342	5	CacheMisses	146
343	5	CacheHits	0
343	5	CacheMisses	146
344	5	CacheHits	0
344	5	CacheMisses	146
345	5	CacheHits	0
345	5	CacheMisses	146
346	5	CacheHits	0
346	5	CacheMisses	146
347	5	CacheHits	0
347	5	CacheMisses	146
348	5	CacheHits	0
348	5	CacheMisses	146
349	5	CacheHits	0
349	5	CacheMisses	146
350	5	CacheHits	0
350	5	CacheMisses	146
351	5	CacheHits	0
351	5	CacheMisses	146
352	5	CacheHits	0
352	5	CacheMisses	147
353	5	CacheHits	0
353	5	CacheMisses	146
354	5	CacheHits	0
354	5	CacheMisses	146
355	5	CacheHits	0
355	5	CacheMisses	147
356	5	CacheHits	0
356	5	CacheMisses	146
357	5	CacheHits	0
357	5	CacheMisses	146
358	5	CacheHits	0
358	5	CacheMisses	146
359	5	CacheHits	0
359	5	CacheMisses	146
360	5	CacheHits	0
360	5	CacheMisses	146
361	5	CacheHits	0
361	5	CacheMisses	146
362	5	CacheHits	0
362	5	CacheMisses	146
363	5	CacheHits	0
363	5	CacheMisses	146
364	5	CacheHits	0
364	5	CacheMisses	146
365	5	CacheHits	0
365	5	CacheMisses	146
366	5	CacheHits	0
366	5	CacheMisses	147
367	5	CacheHits	0
367	5	CacheMisses	146
368	5	CacheHits	0
368	5	CacheMisses	146
369	5	CacheHits	0
369	5	CacheMisses	146
370	5	CacheHits	0
370	5	CacheMisses	146
371	5	CacheHits	0
371	5	CacheMisses	146
372	5	CacheHits	0
372	5	CacheMisses	146
373	5	CacheHits	0
373	5	CacheMisses	146
374	5	CacheHits	0
374	5	CacheMisses	146
375	5	CacheHits	0
375	5	CacheMisses	146
376	5	CacheHits	0
376	5	CacheMisses	146
377	5	CacheHits	0
377	5	CacheMisses	146
378	5	CacheHits	0
378	5	CacheMisses	146
379	5	CacheHits	0
379	5	CacheMisses	146
380	5	CacheHits	0
380	5	CacheMisses	146
381	5	CacheHits	0
381	5	CacheMisses	146
382	5	CacheHits	0
382	5	CacheMisses	147
383	5	CacheHits	0
383	5	CacheMisses	146
384	5	CacheHits	0
384	5	CacheMisses	146
385	5	CacheHits	19
385	5	CacheMisses	143
386	5	CacheHits	0
386	5	CacheMisses	140
387	5	CacheHits	0
387	5	CacheMisses	146
388	5	CacheHits	0
388	5	CacheMisses	146
389	5	CacheHits	0
389	5	CacheMisses	146
390	5	CacheHits	113
390	5	CacheMisses	141
391	5	CacheHits	146
391	5	CacheMisses	146
392	5	CacheHits	3
392	5	CacheMisses	146
393	5	CacheHits	0
393	5	CacheMisses	146
394	5	CacheHits	0
394	5	CacheMisses	146
395	5	CacheHits	0
395	5	CacheMisses	146
396	5	CacheHits	0
396	5	CacheMisses	146
397	5	CacheHits	0
397	5	CacheMisses	148
398	5	CacheHits	0
398	5	CacheMisses	146
399	5	CacheHits	0
399	5	CacheMisses	146
400	5	CacheHits	0
400	5	CacheMisses	146
401	5	CacheHits	0
401	5	CacheMisses	146
402	5	CacheHits	0
402	5	CacheMisses	146
403	5	CacheHits	0
403	5	CacheMisses	146
404	5	CacheHits	0
404	5	CacheMisses	146
405	5	CacheHits	0
405	5	CacheMisses	146
406	5	CacheHits	0
406	5	CacheMisses	146
407	5	CacheHits	0
407	5	CacheMisses	146
408	5	CacheHits	0
408	5	CacheMisses	147
409	5	CacheHits	0
409	5	CacheMisses	146
410	5	CacheHits	0
410	5	CacheMisses	146
411	5	CacheHits	0
411	5	CacheMisses	147
412	5	CacheHits	0
412	5	CacheMisses	146
413	5	CacheHits	0
413	5	CacheMisses	146
414	5	CacheHits	101
414	5	CacheMisses	137
415	5	CacheHits	146
415	5	CacheMisses	146
416	5	CacheHits	146
416	5	CacheMisses	146
417	5	CacheHits	146
417	5	CacheMisses	146
418	5	CacheHits	18
418	5	CacheMisses	148
419	5	CacheHits	0
419	5	CacheMisses	146
420	5	CacheHits	0
420	5	CacheMisses	146
421	5	CacheHits	0
421	5	CacheMisses	146
422	5	CacheHits	0
422	5	CacheMisses	146
423	5	CacheHits	0
423	5	CacheMisses	146
424	5	CacheHits	0
424	5	CacheMisses	146
425	5	CacheHits	0
425	5	CacheMisses	147
426	5	CacheHits	0
426	5	CacheMisses	146
427	5	CacheHits	0
427	5	CacheMisses	146
428	5	CacheHits	0
428	5	CacheMisses	146
429	5	CacheHits	0
429	5	CacheMisses	146
430	5	CacheHits	0
430	5	CacheMisses	162
431	5	CacheHits	0
431	5	CacheMisses	146
432	5	CacheHits	0
432	5	CacheMisses	146
433	5	CacheHits	0
433	5	CacheMisses	146
434	5	CacheHits	68
434	5	CacheMisses	138
435	5	CacheHits	86
435	5	CacheMisses	146
436	5	CacheHits	0
436	5	CacheMisses	146
437	5	CacheHits	0
437	5	CacheMisses	146
438	5	CacheHits	0
438	5	CacheMisses	146
439	5	CacheHits	0
439	5	CacheMisses	147
440	5	CacheHits	0
440	5	CacheMisses	146
441	5	CacheHits	0
441	5	CacheMisses	146
442	5	CacheHits	0
442	5	CacheMisses	146
443	5	CacheHits	0
443	5	CacheMisses	147
444	5	CacheHits	0
444	5	CacheMisses	146
445	5	CacheHits	0
445	5	CacheMisses	146
446	5	CacheHits	0
446	5	CacheMisses	146
447	5	CacheHits	0
447	5	CacheMisses	146
448	5	CacheHits	0
448	5	CacheMisses	146
449	5	CacheHits	0
449	5	CacheMisses	146
450	5	CacheHits	0
450	5	CacheMisses	146
451	5	CacheHits	0
451	5	CacheMisses	146
452	5	CacheHits	0
452	5	CacheMisses	147
453	5	CacheHits	0
453	5	CacheMisses	146
454	5	CacheHits	0
454	5	CacheMisses	146
455	5	CacheHits	0
455	5	CacheMisses	147
456	5	CacheHits	0
456	5	CacheMisses	146
457	5	CacheHits	0
457	5	CacheMisses	146
458	5	CacheHits	0
458	5	CacheMisses	146
459	5	CacheHits	0
459	5	CacheMisses	146
460	5	CacheHits	0
460	5	CacheMisses	146
461	5	CacheHits	0
461	5	CacheMisses	146
462	5	CacheHits	0
462	5	CacheMisses	146
463	5	CacheHits	0
463	5	CacheMisses	146
464	5	CacheHits	0
464	5	CacheMisses	146
465	5	CacheHits	0
465	5	CacheMisses	147
466	5	CacheHits	75
466	5	CacheMisses	135
467	5	CacheHits	146
467	5	CacheMisses	146
468	5	CacheHits	146
468	5	CacheMisses	146
469	5	CacheHits	146
469	5	CacheMisses	146
470	5	CacheHits	117
470	5	CacheMisses	148
471	5	CacheHits	0
471	5	CacheMisses	146
472	5	CacheHits	0
472	5	CacheMisses	146
473	5	CacheHits	0
473	5	CacheMisses	146
474	5	CacheHits	0
474	5	CacheMisses	146
475	5	CacheHits	0
475	5	CacheMisses	146
476	5	CacheHits	0
476	5	CacheMisses	146
477	5	CacheHits	0
477	5	CacheMisses	150
478	5	CacheHits	0
478	5	CacheMisses	152
479	5	CacheHits	0
479	5	CacheMisses	129
480	5	CacheHits	0
480	5	CacheMisses	127
481	5	CacheHits	0
481	5	CacheMisses	126
482	5	CacheHits	0
482	5	CacheMisses	125
483	5	CacheHits	0
483	5	CacheMisses	128
484	5	CacheHits	0
484	5	CacheMisses	127
485	5	CacheHits	0
485	5	CacheMisses	126
486	5	CacheHits	0
486	5	CacheMisses	125
487	5	CacheHits	0
487	5	CacheMisses	128
488	5	CacheHits	0
488	5	CacheMisses	127
489	5	CacheHits	0
489	5	CacheMisses	126
490	5	CacheHits	0
490	5	CacheMisses	125
491	5	CacheHits	0
491	5	CacheMisses	128
492	5	CacheHits	0
492	5	CacheMisses	128
493	5	CacheHits	0
493	5	CacheMisses	126
494	5	CacheHits	0
494	5	CacheMisses	125
495	5	CacheHits	0
495	5	CacheMisses	128
496	5	CacheHits	0
496	5	CacheMisses	128
497	5	CacheHits	0
497	5	CacheMisses	125
498	5	CacheHits	0
498	5	CacheMisses	125
499	5	CacheHits	0
499	5	CacheMisses	128
500	5	CacheHits	0
500	5	CacheMisses	128
501	5	CacheHits	0
501	5	CacheMisses	125
502	5	CacheHits	0
502	5	CacheMisses	126
503	5	CacheHits	0
503	5	CacheMisses	127
504	5	CacheHits	0
504	5	CacheMisses	128
505	5	CacheHits	0
505	5	CacheMisses	126
506	5	CacheHits	0
506	5	CacheMisses	126
507	5	CacheHits	0
507	5	CacheMisses	127
508	5	CacheHits	0
508	5	CacheMisses	128
509	5	CacheHits	0
509	5	CacheMisses	126
510	5	CacheHits	0
510	5	CacheMisses	125
511	5	CacheHits	0
511	5	CacheMisses	127
512	5	CacheHits	0
512	5	CacheMisses	128
513	5	CacheHits	0
513	5	CacheMisses	126
514	5	CacheHits	0
514	5	CacheMisses	125
515	5	CacheHits	0
515	5	CacheMisses	127
516	5	CacheHits	0
516	5	CacheMisses	128
517	5	CacheHits	0
517	5	CacheMisses	126
518	5	CacheHits	0
518	5	CacheMisses	126
519	5	CacheHits	0
519	5	CacheMisses	127
520	5	CacheHits	0
520	5	CacheMisses	128
521	5	CacheHits	0
521	5	CacheMisses	126
522	5	CacheHits	0
522	5	CacheMisses	126
523	5	CacheHits	0
523	5	CacheMisses	126
524	5	CacheHits	0
524	5	CacheMisses	128
525	5	CacheHits	0
525	5	CacheMisses	126
526	5	CacheHits	0
526	5	CacheMisses	126
527	5	CacheHits	0
527	5	CacheMisses	126
528	5	CacheHits	0
528	5	CacheMisses	128
529	5	CacheHits	0
529	5	CacheMisses	126
530	5	CacheHits	0
530	5	CacheMisses	127
531	5	CacheHits	0
531	5	CacheMisses	125
532	5	CacheHits	0
532	5	CacheMisses	128
533	5	CacheHits	0
533	5	CacheMisses	127
534	5	CacheHits	0
534	5	CacheMisses	126
535	5	CacheHits	0
535	5	CacheMisses	126
536	5	CacheHits	0
536	5	CacheMisses	128
537	5	CacheHits	0
537	5	CacheMisses	127
538	5	CacheHits	0
538	5	CacheMisses	126
539	5	CacheHits	0
539	5	CacheMisses	125
540	5	CacheHits	0
540	5	CacheMisses	128
541	5	CacheHits	0
541	5	CacheMisses	138
542	5	CacheHits	0
542	5	CacheMisses	144
543	5	CacheHits	0
543	5	CacheMisses	146
544	5	CacheHits	0
544	5	CacheMisses	146
545	5	CacheHits	0
545	5	CacheMisses	146
546	5	CacheHits	0
546	5	CacheMisses	146
547	5	CacheHits	0
547	5	CacheMisses	146
548	5	CacheHits	0
548	5	CacheMisses	146
549	5	CacheHits	0
549	5	CacheMisses	147
550	5	CacheHits	0
550	5	CacheMisses	146
551	5	CacheHits	0
551	5	CacheMisses	146
552	5	CacheHits	0
552	5	CacheMisses	146
553	5	CacheHits	0
553	5	CacheMisses	146
554	5	CacheHits	0
554	5	CacheMisses	146
555	5	CacheHits	0
555	5	CacheMisses	146
556	5	CacheHits	0
556	5	CacheMisses	146
557	5	CacheHits	0
557	5	CacheMisses	146
558	5	CacheHits	0
558	5	CacheMisses	146
559	5	CacheHits	0
