Time	Node	Type	Packets	
353	5	CacheMisses	99
354	5	CacheHits	0
354	5	CacheMisses	99
355	5	CacheHits	0
355	5	CacheMisses	99
356	5	CacheHits	0
356	5	CacheMisses	99
357	5	CacheHits	0
357	5	CacheMisses	99
358	5	CacheHits	0
358	5	CacheMisses	99
359	5	CacheHits	0
359	5	CacheMisses	99
360	5	CacheHits	0
360	5	CacheMisses	99
361	5	CacheHits	0
361	5	CacheMisses	99
362	5	CacheHits	0
362	5	CacheMisses	99
363	5	CacheHits	0
363	5	CacheMisses	87
364	5	CacheHits	0
364	5	CacheMisses	91
365	5	CacheHits	0
365	5	CacheMisses	99
366	5	CacheHits	0
366	5	CacheMisses	99
367	5	CacheHits	0
367	5	CacheMisses	99
368	5	CacheHits	0
368	5	CacheMisses	100
369	5	CacheHits	0
369	5	CacheMisses	98
370	5	CacheHits	0
370	5	CacheMisses	99
371	5	CacheHits	0
371	5	CacheMisses	99
372	5	CacheHits	0
372	5	CacheMisses	79
373	5	CacheHits	40
373	5	CacheMisses	80
374	5	CacheHits	39
374	5	CacheMisses	79
375	5	CacheHits	40
375	5	CacheMisses	79
376	5	CacheHits	39
376	5	CacheMisses	80
377	5	CacheHits	40
377	5	CacheMisses	78
378	5	CacheHits	40
378	5	CacheMisses	80
379	5	CacheHits	39
379	5	CacheMisses	79
380	5	CacheHits	40
380	5	CacheMisses	79
381	5	CacheHits	24
381	5	CacheMisses	80
382	5	CacheHits	0
382	5	CacheMisses	79
383	5	CacheHits	0
383	5	CacheMisses	79
384	5	CacheHits	0
384	5	CacheMisses	63
385	5	CacheHits	32
385	5	CacheMisses	59
386	5	CacheHits	39
386	5	CacheMisses	60
387	5	CacheHits	40
387	5	CacheMisses	59
388	5	CacheHits	40
388	5	CacheMisses	60
389	5	CacheHits	39
389	5	CacheMisses	59
390	5	CacheHits	40
390	5	CacheMisses	59
391	5	CacheHits	39
391	5	CacheMisses	60
392	5	CacheHits	40
392	5	CacheMisses	59
393	5	CacheHits	40
393	5	CacheMisses	60
394	5	CacheHits	39
394	5	CacheMisses	59
395	5	CacheHits	40
395	5	CacheMisses	59
396	5	CacheHits	20
396	5	CacheMisses	60
397	5	CacheHits	20
397	5	CacheMisses	59
398	5	CacheHits	39
398	5	CacheMisses	60
399	5	CacheHits	40
399	5	CacheMisses	59
400	5	CacheHits	39
400	5	CacheMisses	59
401	5	CacheHits	40
401	5	CacheMisses	60
402	5	CacheHits	40
402	5	CacheMisses	59
403	5	CacheHits	39
403	5	CacheMisses	60
404	5	CacheHits	40
404	5	CacheMisses	60
405	5	CacheHits	39
405	5	CacheMisses	58
406	5	CacheHits	40
406	5	CacheMisses	60
407	5	CacheHits	40
407	5	CacheMisses	59
408	5	CacheHits	32
408	5	CacheMisses	60
409	5	CacheHits	7
409	5	CacheMisses	60
410	5	CacheHits	40
410	5	CacheMisses	58
411	5	CacheHits	39
411	5	CacheMisses	60
412	5	CacheHits	40
412	5	CacheMisses	60
413	5	CacheHits	40
413	5	CacheMisses	59
414	5	CacheHits	39
414	5	CacheMisses	60
415	5	CacheHits	40
415	5	CacheMisses	58
416	5	CacheHits	48
416	5	CacheMisses	60
417	5	CacheHits	79
417	5	CacheMisses	60
418	5	CacheHits	79
418	5	CacheMisses	59
419	5	CacheHits	79
419	5	CacheMisses	60
420	5	CacheHits	80
420	5	CacheMisses	45
421	5	CacheHits	69
421	5	CacheMisses	40
422	5	CacheHits	115
422	5	CacheMisses	33
423	5	CacheHits	131
423	5	CacheMisses	20
424	5	CacheHits	159
424	5	CacheMisses	20
425	5	CacheHits	159
425	5	CacheMisses	19
426	5	CacheHits	157
426	5	CacheMisses	20
427	5	CacheHits	125
427	5	CacheMisses	20
428	5	CacheHits	83
428	5	CacheMisses	56
429	5	CacheHits	79
429	5	CacheMisses	60
430	5	CacheHits	80
430	5	CacheMisses	59
431	5	CacheHits	78
431	5	CacheMisses	58
432	5	CacheHits	80
432	5	CacheMisses	60
433	5	CacheHits	57
433	5	CacheMisses	60
434	5	CacheHits	61
434	5	CacheMisses	60
435	5	CacheHits	80
435	5	CacheMisses	59
436	5	CacheHits	79
436	5	CacheMisses	58
437	5	CacheHits	79
437	5	CacheMisses	60
438	5	CacheHits	80
438	5	CacheMisses	60
439	5	CacheHits	78
439	5	CacheMisses	60
440	5	CacheHits	80
440	5	CacheMisses	59
441	5	CacheHits	73
441	5	CacheMisses	59
442	5	CacheHits	39
442	5	CacheMisses	59
443	5	CacheHits	40
443	5	CacheMisses	60
444	5	CacheHits	39
444	5	CacheMisses	60
445	5	CacheHits	30
445	5	CacheMisses	59
446	5	CacheHits	10
446	5	CacheMisses	59
447	5	CacheHits	40
447	5	CacheMisses	59
448	5	CacheHits	39
448	5	CacheMisses	60
449	5	CacheHits	40
449	5	CacheMisses	60
450	5	CacheHits	40
450	5	CacheMisses	59
451	5	CacheHits	39
451	5	CacheMisses	59
452	5	CacheHits	40
452	5	CacheMisses	59
453	5	CacheHits	39
453	5	CacheMisses	60
454	5	CacheHits	40
454	5	CacheMisses	60
455	5	CacheHits	40
455	5	CacheMisses	59
456	5	CacheHits	39
456	5	CacheMisses	59
457	5	CacheHits	40
457	5	CacheMisses	62
458	5	CacheHits	2
458	5	CacheMisses	79
459	5	CacheHits	0
459	5	CacheMisses	99
460	5	CacheHits	0
460	5	CacheMisses	100
461	5	CacheHits	0
461	5	CacheMisses	98
462	5	CacheHits	0
462	5	CacheMisses	98
463	5	CacheHits	0
463	5	CacheMisses	94
464	5	CacheHits	0
464	5	CacheMisses	85
465	5	CacheHits	0
465	5	CacheMisses	100
466	5	CacheHits	0
466	5	CacheMisses	98
467	5	CacheHits	0
467	5	CacheMisses	99
468	5	CacheHits	0
468	5	CacheMisses	98
469	5	CacheHits	0
469	5	CacheMisses	100
470	5	CacheHits	0
470	5	CacheMisses	100
471	5	CacheHits	0
471	5	CacheMisses	98
472	5	CacheHits	0
472	5	CacheMisses	99
473	5	CacheHits	0
473	5	CacheMisses	99
474	5	CacheHits	0
474	5	CacheMisses	99
475	5	CacheHits	0
475	5	CacheMisses	100
476	5	CacheHits	0
476	5	CacheMisses	98
477	5	CacheHits	0
477	5	CacheMisses	99
478	5	CacheHits	0
478	5	CacheMisses	99
479	5	CacheHits	0
479	5	CacheMisses	99
480	5	CacheHits	0
480	5	CacheMisses	100
481	5	CacheHits	0
481	5	CacheMisses	98
482	5	CacheHits	0
482	5	CacheMisses	99
483	5	CacheHits	0
483	5	CacheMisses	99
484	5	CacheHits	0
484	5	CacheMisses	99
485	5	CacheHits	0
485	5	CacheMisses	100
486	5	CacheHits	0
486	5	CacheMisses	99
487	5	CacheHits	0
487	5	CacheMisses	98
488	5	CacheHits	0
488	5	CacheMisses	99
489	5	CacheHits	0
489	5	CacheMisses	90
490	5	CacheHits	0
490	5	CacheMisses	89
491	5	CacheHits	0
491	5	CacheMisses	99
492	5	CacheHits	0
492	5	CacheMisses	99
493	5	CacheHits	0
493	5	CacheMisses	99
494	5	CacheHits	0
494	5	CacheMisses	98
495	5	CacheHits	0
495	5	CacheMisses	100
496	5	CacheHits	0
496	5	CacheMisses	99
497	5	CacheHits	0
497	5	CacheMisses	99
498	5	CacheHits	0
498	5	CacheMisses	99
499	5	CacheHits	0
499	5	CacheMisses	98
500	5	CacheHits	0
500	5	CacheMisses	100
501	5	CacheHits	0
501	5	CacheMisses	99
502	5	CacheHits	0
502	5	CacheMisses	99
503	5	CacheHits	0
503	5	CacheMisses	99
504	5	CacheHits	0
504	5	CacheMisses	98
505	5	CacheHits	0
505	5	CacheMisses	100
506	5	CacheHits	0
506	5	CacheMisses	100
507	5	CacheHits	0
507	5	CacheMisses	99
508	5	CacheHits	0
508	5	CacheMisses	98
509	5	CacheHits	0
509	5	CacheMisses	99
510	5	CacheHits	0
510	5	CacheMisses	81
511	5	CacheHits	0
511	5	CacheMisses	98
512	5	CacheHits	0
512	5	CacheMisses	90
513	5	CacheHits	0
513	5	CacheMisses	88
514	5	CacheHits	0
514	5	CacheMisses	98
515	5	CacheHits	0
515	5	CacheMisses	99
516	5	CacheHits	0
516	5	CacheMisses	100
517	5	CacheHits	0
517	5	CacheMisses	100
518	5	CacheHits	0
518	5	CacheMisses	98
519	5	CacheHits	0
519	5	CacheMisses	98
520	5	CacheHits	0
520	5	CacheMisses	99
521	5	CacheHits	0
521	5	CacheMisses	100
522	5	CacheHits	0
522	5	CacheMisses	100
523	5	CacheHits	0
523	5	CacheMisses	79
524	5	CacheHits	39
524	5	CacheMisses	78
525	5	CacheHits	40
525	5	CacheMisses	79
526	5	CacheHits	39
526	5	CacheMisses	80
527	5	CacheHits	40
527	5	CacheMisses	80
528	5	CacheHits	39
528	5	CacheMisses	79
529	5	CacheHits	40
529	5	CacheMisses	66
530	5	CacheHits	63
530	5	CacheMisses	60
531	5	CacheHits	78
531	5	CacheMisses	60
532	5	CacheHits	80
532	5	CacheMisses	60
533	5	CacheHits	79
533	5	CacheMisses	49
534	5	CacheHits	98
534	5	CacheMisses	39
535	5	CacheHits	88
535	5	CacheMisses	56
536	5	CacheHits	79
536	5	CacheMisses	59
537	5	CacheHits	80
537	5	CacheMisses	60
538	5	CacheHits	79
538	5	CacheMisses	59
539	5	CacheHits	79
539	5	CacheMisses	48
540	5	CacheHits	80
540	5	CacheMisses	51
541	5	CacheHits	79
541	5	CacheMisses	59
542	5	CacheHits	79
542	5	CacheMisses	60
543	5	CacheHits	79
543	5	CacheMisses	60
544	5	CacheHits	79
544	5	CacheMisses	59
545	5	CacheHits	73
545	5	CacheMisses	59
546	5	CacheHits	40
546	5	CacheMisses	63
547	5	CacheHits	39
547	5	CacheMisses	79
548	5	CacheHits	1
548	5	CacheMisses	80
549	5	CacheHits	0
549	5	CacheMisses	79
550	5	CacheHits	0
550	5	CacheMisses	79
551	5	CacheHits	0
551	5	CacheMisses	79
552	5	CacheHits	0
552	5	CacheMisses	79
553	5	CacheHits	0
553	5	CacheMisses	80
554	5	CacheHits	0
554	5	CacheMisses	79
555	5	CacheHits	0
555	5	CacheMisses	79
556	5	CacheHits	0
556	5	CacheMisses	79
557	5	CacheHits	0
557	5	CacheMisses	79
558	5	CacheHits	0
558	5	CacheMisses	80
559	5	CacheHits	0
