Time	Node	Type	Packets	
74	5	CacheHits	0
74	5	CacheMisses	280
75	5	CacheHits	0
75	5	CacheMisses	280
76	5	CacheHits	0
76	5	CacheMisses	280
77	5	CacheHits	0
77	5	CacheMisses	280
78	5	CacheHits	0
78	5	CacheMisses	281
79	5	CacheHits	0
79	5	CacheMisses	283
80	5	CacheHits	0
80	5	CacheMisses	280
81	5	CacheHits	0
81	5	CacheMisses	280
82	5	CacheHits	0
82	5	CacheMisses	280
83	5	CacheHits	0
83	5	CacheMisses	281
84	5	CacheHits	0
84	5	CacheMisses	280
85	5	CacheHits	0
85	5	CacheMisses	280
86	5	CacheHits	0
86	5	CacheMisses	280
87	5	CacheHits	0
87	5	CacheMisses	280
88	5	CacheHits	0
88	5	CacheMisses	281
89	5	CacheHits	0
89	5	CacheMisses	280
90	5	CacheHits	0
90	5	CacheMisses	280
91	5	CacheHits	0
91	5	CacheMisses	280
92	5	CacheHits	0
92	5	CacheMisses	281
93	5	CacheHits	0
93	5	CacheMisses	280
94	5	CacheHits	0
94	5	CacheMisses	280
95	5	CacheHits	0
95	5	CacheMisses	280
96	5	CacheHits	0
96	5	CacheMisses	280
97	5	CacheHits	0
97	5	CacheMisses	280
98	5	CacheHits	0
98	5	CacheMisses	281
99	5	CacheHits	0
99	5	CacheMisses	280
100	5	CacheHits	0
100	5	CacheMisses	280
101	5	CacheHits	0
101	5	CacheMisses	280
102	5	CacheHits	0
102	5	CacheMisses	280
103	5	CacheHits	0
103	5	CacheMisses	280
104	5	CacheHits	0
104	5	CacheMisses	281
105	5	CacheHits	0
105	5	CacheMisses	280
106	5	CacheHits	0
106	5	CacheMisses	280
107	5	CacheHits	0
107	5	CacheMisses	280
108	5	CacheHits	0
108	5	CacheMisses	280
109	5	CacheHits	0
109	5	CacheMisses	280
110	5	CacheHits	0
110	5	CacheMisses	280
111	5	CacheHits	0
111	5	CacheMisses	281
112	5	CacheHits	0
112	5	CacheMisses	280
113	5	CacheHits	0
113	5	CacheMisses	283
114	5	CacheHits	0
114	5	CacheMisses	280
115	5	CacheHits	0
115	5	CacheMisses	280
116	5	CacheHits	0
116	5	CacheMisses	280
117	5	CacheHits	0
117	5	CacheMisses	281
118	5	CacheHits	0
118	5	CacheMisses	280
119	5	CacheHits	0
119	5	CacheMisses	280
120	5	CacheHits	0
120	5	CacheMisses	280
121	5	CacheHits	0
121	5	CacheMisses	280
122	5	CacheHits	0
122	5	CacheMisses	280
123	5	CacheHits	0
123	5	CacheMisses	281
124	5	CacheHits	0
124	5	CacheMisses	280
125	5	CacheHits	0
125	5	CacheMisses	283
126	5	CacheHits	0
126	5	CacheMisses	280
127	5	CacheHits	0
127	5	CacheMisses	280
128	5	CacheHits	0
128	5	CacheMisses	281
129	5	CacheHits	0
129	5	CacheMisses	280
130	5	CacheHits	0
130	5	CacheMisses	280
131	5	CacheHits	0
131	5	CacheMisses	280
132	5	CacheHits	0
132	5	CacheMisses	280
133	5	CacheHits	0
133	5	CacheMisses	280
134	5	CacheHits	0
134	5	CacheMisses	281
135	5	CacheHits	0
135	5	CacheMisses	280
136	5	CacheHits	0
136	5	CacheMisses	280
137	5	CacheHits	0
137	5	CacheMisses	280
138	5	CacheHits	0
138	5	CacheMisses	280
139	5	CacheHits	0
139	5	CacheMisses	293
140	5	CacheHits	0
140	5	CacheMisses	281
141	5	CacheHits	0
141	5	CacheMisses	280
142	5	CacheHits	0
142	5	CacheMisses	280
143	5	CacheHits	0
143	5	CacheMisses	280
144	5	CacheHits	0
144	5	CacheMisses	281
145	5	CacheHits	0
145	5	CacheMisses	280
146	5	CacheHits	0
146	5	CacheMisses	280
147	5	CacheHits	0
147	5	CacheMisses	280
148	5	CacheHits	0
148	5	CacheMisses	280
149	5	CacheHits	0
149	5	CacheMisses	281
150	5	CacheHits	0
150	5	CacheMisses	280
151	5	CacheHits	0
151	5	CacheMisses	280
152	5	CacheHits	0
152	5	CacheMisses	280
153	5	CacheHits	0
153	5	CacheMisses	280
154	5	CacheHits	0
154	5	CacheMisses	281
155	5	CacheHits	0
155	5	CacheMisses	280
156	5	CacheHits	0
156	5	CacheMisses	280
157	5	CacheHits	0
157	5	CacheMisses	280
158	5	CacheHits	0
158	5	CacheMisses	280
159	5	CacheHits	0
159	5	CacheMisses	280
160	5	CacheHits	0
160	5	CacheMisses	281
161	5	CacheHits	0
161	5	CacheMisses	280
162	5	CacheHits	0
162	5	CacheMisses	280
163	5	CacheHits	0
163	5	CacheMisses	280
164	5	CacheHits	0
164	5	CacheMisses	280
165	5	CacheHits	0
165	5	CacheMisses	280
166	5	CacheHits	0
166	5	CacheMisses	281
167	5	CacheHits	0
167	5	CacheMisses	280
168	5	CacheHits	0
168	5	CacheMisses	280
169	5	CacheHits	0
169	5	CacheMisses	280
170	5	CacheHits	0
170	5	CacheMisses	280
171	5	CacheHits	0
171	5	CacheMisses	280
172	5	CacheHits	0
172	5	CacheMisses	281
173	5	CacheHits	0
173	5	CacheMisses	280
174	5	CacheHits	0
174	5	CacheMisses	280
175	5	CacheHits	0
175	5	CacheMisses	283
176	5	CacheHits	0
176	5	CacheMisses	280
177	5	CacheHits	0
177	5	CacheMisses	280
178	5	CacheHits	0
178	5	CacheMisses	281
179	5	CacheHits	0
179	5	CacheMisses	280
180	5	CacheHits	0
180	5	CacheMisses	280
181	5	CacheHits	0
181	5	CacheMisses	280
182	5	CacheHits	0
182	5	CacheMisses	280
183	5	CacheHits	0
183	5	CacheMisses	281
184	5	CacheHits	0
184	5	CacheMisses	280
185	5	CacheHits	0
185	5	CacheMisses	283
186	5	CacheHits	0
186	5	CacheMisses	280
187	5	CacheHits	0
187	5	CacheMisses	280
188	5	CacheHits	0
188	5	CacheMisses	280
189	5	CacheHits	0
189	5	CacheMisses	284
190	5	CacheHits	0
190	5	CacheMisses	280
191	5	CacheHits	0
191	5	CacheMisses	280
192	5	CacheHits	0
192	5	CacheMisses	280
193	5	CacheHits	0
193	5	CacheMisses	280
194	5	CacheHits	0
194	5	CacheMisses	281
195	5	CacheHits	0
195	5	CacheMisses	280
196	5	CacheHits	0
196	5	CacheMisses	280
197	5	CacheHits	0
197	5	CacheMisses	280
198	5	CacheHits	0
198	5	CacheMisses	280
199	5	CacheHits	0
199	5	CacheMisses	281
200	5	CacheHits	0
200	5	CacheMisses	280
201	5	CacheHits	0
201	5	CacheMisses	280
202	5	CacheHits	0
202	5	CacheMisses	280
203	5	CacheHits	0
203	5	CacheMisses	280
204	5	CacheHits	0
204	5	CacheMisses	280
205	5	CacheHits	0
205	5	CacheMisses	281
206	5	CacheHits	0
206	5	CacheMisses	280
207	5	CacheHits	0
207	5	CacheMisses	280
208	5	CacheHits	0
208	5	CacheMisses	280
209	5	CacheHits	0
209	5	CacheMisses	280
210	5	CacheHits	0
210	5	CacheMisses	281
211	5	CacheHits	0
211	5	CacheMisses	280
212	5	CacheHits	0
212	5	CacheMisses	280
213	5	CacheHits	0
213	5	CacheMisses	280
214	5	CacheHits	0
214	5	CacheMisses	280
215	5	CacheHits	0
215	5	CacheMisses	280
216	5	CacheHits	0
216	5	CacheMisses	281
217	5	CacheHits	0
217	5	CacheMisses	280
218	5	CacheHits	0
218	5	CacheMisses	280
219	5	CacheHits	0
219	5	CacheMisses	280
220	5	CacheHits	0
220	5	CacheMisses	280
221	5	CacheHits	0
221	5	CacheMisses	281
222	5	CacheHits	0
222	5	CacheMisses	280
223	5	CacheHits	0
223	5	CacheMisses	280
224	5	CacheHits	0
224	5	CacheMisses	280
225	5	CacheHits	0
225	5	CacheMisses	280
226	5	CacheHits	0
226	5	CacheMisses	280
227	5	CacheHits	0
227	5	CacheMisses	280
228	5	CacheHits	0
228	5	CacheMisses	281
229	5	CacheHits	0
229	5	CacheMisses	280
230	5	CacheHits	0
230	5	CacheMisses	280
231	5	CacheHits	0
231	5	CacheMisses	280
232	5	CacheHits	0
232	5	CacheMisses	280
233	5	CacheHits	0
233	5	CacheMisses	280
234	5	CacheHits	0
234	5	CacheMisses	281
235	5	CacheHits	0
235	5	CacheMisses	280
236	5	CacheHits	0
236	5	CacheMisses	283
237	5	CacheHits	0
237	5	CacheMisses	280
238	5	CacheHits	0
238	5	CacheMisses	280
239	5	CacheHits	0
239	5	CacheMisses	280
240	5	CacheHits	0
240	5	CacheMisses	281
241	5	CacheHits	0
241	5	CacheMisses	280
242	5	CacheHits	0
242	5	CacheMisses	280
243	5	CacheHits	0
243	5	CacheMisses	280
244	5	CacheHits	0
244	5	CacheMisses	280
245	5	CacheHits	0
245	5	CacheMisses	280
246	5	CacheHits	0
246	5	CacheMisses	280
247	5	CacheHits	0
247	5	CacheMisses	281
248	5	CacheHits	0
248	5	CacheMisses	280
249	5	CacheHits	0
249	5	CacheMisses	280
250	5	CacheHits	0
250	5	CacheMisses	280
251	5	CacheHits	0
251	5	CacheMisses	280
252	5	CacheHits	0
252	5	CacheMisses	280
253	5	CacheHits	0
253	5	CacheMisses	281
254	5	CacheHits	0
254	5	CacheMisses	280
255	5	CacheHits	0
255	5	CacheMisses	280
256	5	CacheHits	0
256	5	CacheMisses	283
257	5	CacheHits	0
257	5	CacheMisses	283
258	5	CacheHits	0
258	5	CacheMisses	280
259	5	CacheHits	0
259	5	CacheMisses	281
260	5	CacheHits	0
260	5	CacheMisses	280
261	5	CacheHits	0
261	5	CacheMisses	280
262	5	CacheHits	0
262	5	CacheMisses	280
263	5	CacheHits	0
263	5	CacheMisses	280
264	5	CacheHits	0
264	5	CacheMisses	281
265	5	CacheHits	0
265	5	CacheMisses	280
266	5	CacheHits	0
266	5	CacheMisses	280
267	5	CacheHits	0
267	5	CacheMisses	280
268	5	CacheHits	0
268	5	CacheMisses	280
269	5	CacheHits	0
269	5	CacheMisses	281
270	5	CacheHits	0
270	5	CacheMisses	280
271	5	CacheHits	0
271	5	CacheMisses	280
272	5	CacheHits	0
272	5	CacheMisses	280
273	5	CacheHits	0
273	5	CacheMisses	283
274	5	CacheHits	0
274	5	CacheMisses	281
275	5	CacheHits	0
275	5	CacheMisses	283
276	5	CacheHits	0
276	5	CacheMisses	280
277	5	CacheHits	0
277	5	CacheMisses	280
278	5	CacheHits	0
278	5	CacheMisses	280
279	5	CacheHits	0
279	5	CacheMisses	281
280	5	CacheHits	0
280	5	CacheMisses	280
281	5	CacheHits	0
281	5	CacheMisses	280
282	5	CacheHits	0
282	5	CacheMisses	280
283	5	CacheHits	0
283	5	CacheMisses	280
284	5	CacheHits	0
284	5	CacheMisses	281
285	5	CacheHits	0
285	5	CacheMisses	280
286	5	CacheHits	0
286	5	CacheMisses	280
287	5	CacheHits	0
287	5	CacheMisses	280
288	5	CacheHits	206
288	5	CacheMisses	261
289	5	CacheHits	264
289	5	CacheMisses	283
290	5	CacheHits	0
290	5	CacheMisses	278
291	5	CacheHits	0
291	5	CacheMisses	280
292	5	CacheHits	0
292	5	CacheMisses	280
293	5	CacheHits	0
293	5	CacheMisses	280
294	5	CacheHits	0
294	5	CacheMisses	281
295	5	CacheHits	0
295	5	CacheMisses	280
296	5	CacheHits	0
296	5	CacheMisses	280
297	5	CacheHits	0
297	5	CacheMisses	280
298	5	CacheHits	0
298	5	CacheMisses	280
299	5	CacheHits	0
299	5	CacheMisses	280
300	5	CacheHits	0
300	5	CacheMisses	281
301	5	CacheHits	0
301	5	CacheMisses	280
302	5	CacheHits	0
302	5	CacheMisses	280
303	5	CacheHits	0
303	5	CacheMisses	280
304	5	CacheHits	0
304	5	CacheMisses	280
305	5	CacheHits	0
305	5	CacheMisses	281
306	5	CacheHits	0
306	5	CacheMisses	280
307	5	CacheHits	0
307	5	CacheMisses	280
308	5	CacheHits	0
308	5	CacheMisses	280
309	5	CacheHits	0
309	5	CacheMisses	280
310	5	CacheHits	0
310	5	CacheMisses	280
311	5	CacheHits	0
311	5	CacheMisses	281
312	5	CacheHits	0
312	5	CacheMisses	280
313	5	CacheHits	0
313	5	CacheMisses	299
314	5	CacheHits	0
314	5	CacheMisses	280
315	5	CacheHits	0
315	5	CacheMisses	280
316	5	CacheHits	0
316	5	CacheMisses	281
317	5	CacheHits	0
317	5	CacheMisses	280
318	5	CacheHits	0
318	5	CacheMisses	280
319	5	CacheHits	0
319	5	CacheMisses	280
320	5	CacheHits	0
320	5	CacheMisses	280
321	5	CacheHits	0
321	5	CacheMisses	280
322	5	CacheHits	0
322	5	CacheMisses	281
323	5	CacheHits	0
323	5	CacheMisses	280
324	5	CacheHits	0
324	5	CacheMisses	280
325	5	CacheHits	0
325	5	CacheMisses	280
326	5	CacheHits	0
326	5	CacheMisses	280
327	5	CacheHits	0
327	5	CacheMisses	280
328	5	CacheHits	0
328	5	CacheMisses	281
329	5	CacheHits	0
329	5	CacheMisses	280
330	5	CacheHits	0
330	5	CacheMisses	280
331	5	CacheHits	0
331	5	CacheMisses	280
332	5	CacheHits	0
332	5	CacheMisses	280
333	5	CacheHits	0
333	5	CacheMisses	281
334	5	CacheHits	0
334	5	CacheMisses	280
335	5	CacheHits	0
335	5	CacheMisses	280
336	5	CacheHits	0
336	5	CacheMisses	280
337	5	CacheHits	0
337	5	CacheMisses	280
338	5	CacheHits	0
338	5	CacheMisses	280
339	5	CacheHits	0
339	5	CacheMisses	281
340	5	CacheHits	0
340	5	CacheMisses	280
341	5	CacheHits	0
341	5	CacheMisses	280
342	5	CacheHits	0
342	5	CacheMisses	280
343	5	CacheHits	0
343	5	CacheMisses	280
344	5	CacheHits	0
344	5	CacheMisses	280
345	5	CacheHits	0
345	5	CacheMisses	281
346	5	CacheHits	0
346	5	CacheMisses	280
347	5	CacheHits	0
347	5	CacheMisses	280
348	5	CacheHits	0
348	5	CacheMisses	280
349	5	CacheHits	0
349	5	CacheMisses	280
350	5	CacheHits	0
350	5	CacheMisses	280
351	5	CacheHits	0
351	5	CacheMisses	281
352	5	CacheHits	0
352	5	CacheMisses	283
353	5	CacheHits	0
353	5	CacheMisses	280
354	5	CacheHits	0
354	5	CacheMisses	280
355	5	CacheHits	0
355	5	CacheMisses	280
356	5	CacheHits	0
356	5	CacheMisses	280
357	5	CacheHits	0
357	5	CacheMisses	281
358	5	CacheHits	0
358	5	CacheMisses	280
359	5	CacheHits	0
359	5	CacheMisses	280
360	5	CacheHits	0
360	5	CacheMisses	280
361	5	CacheHits	0
361	5	CacheMisses	280
362	5	CacheHits	0
362	5	CacheMisses	280
363	5	CacheHits	0
363	5	CacheMisses	280
364	5	CacheHits	0
364	5	CacheMisses	281
365	5	CacheHits	0
365	5	CacheMisses	280
366	5	CacheHits	0
366	5	CacheMisses	280
367	5	CacheHits	0
367	5	CacheMisses	280
368	5	CacheHits	0
368	5	CacheMisses	280
369	5	CacheHits	0
369	5	CacheMisses	280
370	5	CacheHits	0
370	5	CacheMisses	280
371	5	CacheHits	0
371	5	CacheMisses	281
372	5	CacheHits	0
372	5	CacheMisses	280
373	5	CacheHits	0
373	5	CacheMisses	280
374	5	CacheHits	0
374	5	CacheMisses	280
375	5	CacheHits	0
375	5	CacheMisses	280
376	5	CacheHits	0
376	5	CacheMisses	280
377	5	CacheHits	0
377	5	CacheMisses	283
378	5	CacheHits	0
378	5	CacheMisses	281
379	5	CacheHits	147
379	5	CacheMisses	258
380	5	CacheHits	0
380	5	CacheMisses	267
381	5	CacheHits	0
381	5	CacheMisses	280
382	5	CacheHits	0
382	5	CacheMisses	280
383	5	CacheHits	0
383	5	CacheMisses	280
384	5	CacheHits	0
384	5	CacheMisses	281
385	5	CacheHits	0
385	5	CacheMisses	280
386	5	CacheHits	0
386	5	CacheMisses	280
387	5	CacheHits	0
387	5	CacheMisses	280
388	5	CacheHits	0
388	5	CacheMisses	280
389	5	CacheHits	0
389	5	CacheMisses	280
390	5	CacheHits	0
390	5	CacheMisses	281
391	5	CacheHits	0
391	5	CacheMisses	280
392	5	CacheHits	0
392	5	CacheMisses	280
393	5	CacheHits	0
393	5	CacheMisses	283
394	5	CacheHits	0
394	5	CacheMisses	280
395	5	CacheHits	0
395	5	CacheMisses	280
396	5	CacheHits	0
396	5	CacheMisses	281
397	5	CacheHits	0
397	5	CacheMisses	280
398	5	CacheHits	0
398	5	CacheMisses	280
399	5	CacheHits	0
399	5	CacheMisses	280
400	5	CacheHits	0
400	5	CacheMisses	280
401	5	CacheHits	0
401	5	CacheMisses	280
402	5	CacheHits	0
402	5	CacheMisses	284
403	5	CacheHits	0
403	5	CacheMisses	280
404	5	CacheHits	0
404	5	CacheMisses	280
405	5	CacheHits	151
405	5	CacheMisses	260
406	5	CacheHits	0
406	5	CacheMisses	261
407	5	CacheHits	0
407	5	CacheMisses	280
408	5	CacheHits	0
408	5	CacheMisses	281
409	5	CacheHits	456
409	5	CacheMisses	258
410	5	CacheHits	560
410	5	CacheMisses	280
411	5	CacheHits	539
411	5	CacheMisses	280
412	5	CacheHits	13
412	5	CacheMisses	269
413	5	CacheHits	0
413	5	CacheMisses	280
414	5	CacheHits	0
414	5	CacheMisses	281
415	5	CacheHits	0
415	5	CacheMisses	280
416	5	CacheHits	0
416	5	CacheMisses	280
417	5	CacheHits	0
417	5	CacheMisses	280
418	5	CacheHits	0
418	5	CacheMisses	280
419	5	CacheHits	0
419	5	CacheMisses	281
420	5	CacheHits	0
420	5	CacheMisses	280
421	5	CacheHits	0
421	5	CacheMisses	305
422	5	CacheHits	0
422	5	CacheMisses	263
423	5	CacheHits	0
423	5	CacheMisses	256
424	5	CacheHits	0
424	5	CacheMisses	252
425	5	CacheHits	0
425	5	CacheMisses	263
426	5	CacheHits	0
426	5	CacheMisses	257
427	5	CacheHits	0
427	5	CacheMisses	254
428	5	CacheHits	0
428	5	CacheMisses	258
429	5	CacheHits	0
429	5	CacheMisses	253
430	5	CacheHits	0
430	5	CacheMisses	260
431	5	CacheHits	0
431	5	CacheMisses	253
432	5	CacheHits	0
432	5	CacheMisses	258
433	5	CacheHits	0
433	5	CacheMisses	257
434	5	CacheHits	0
434	5	CacheMisses	254
435	5	CacheHits	0
435	5	CacheMisses	263
436	5	CacheHits	0
436	5	CacheMisses	256
437	5	CacheHits	0
437	5	CacheMisses	255
438	5	CacheHits	0
438	5	CacheMisses	259
439	5	CacheHits	0
439	5	CacheMisses	257
440	5	CacheHits	0
440	5	CacheMisses	255
441	5	CacheHits	0
441	5	CacheMisses	259
442	5	CacheHits	0
442	5	CacheMisses	258
443	5	CacheHits	0
443	5	CacheMisses	254
444	5	CacheHits	0
444	5	CacheMisses	258
445	5	CacheHits	0
445	5	CacheMisses	259
446	5	CacheHits	216
446	5	CacheMisses	225
447	5	CacheHits	280
447	5	CacheMisses	280
448	5	CacheHits	280
448	5	CacheMisses	280
449	5	CacheHits	281
449	5	CacheMisses	280
450	5	CacheHits	280
450	5	CacheMisses	302
451	5	CacheHits	13
451	5	CacheMisses	262
452	5	CacheHits	0
452	5	CacheMisses	256
453	5	CacheHits	0
453	5	CacheMisses	262
454	5	CacheHits	0
454	5	CacheMisses	256
455	5	CacheHits	0
455	5	CacheMisses	262
456	5	CacheHits	0
456	5	CacheMisses	257
457	5	CacheHits	0
457	5	CacheMisses	262
458	5	CacheHits	0
458	5	CacheMisses	257
459	5	CacheHits	0
459	5	CacheMisses	261
460	5	CacheHits	0
460	5	CacheMisses	259
461	5	CacheHits	0
461	5	CacheMisses	259
462	5	CacheHits	0
462	5	CacheMisses	262
463	5	CacheHits	0
463	5	CacheMisses	257
464	5	CacheHits	0
464	5	CacheMisses	262
465	5	CacheHits	0
465	5	CacheMisses	256
466	5	CacheHits	0
466	5	CacheMisses	262
467	5	CacheHits	0
467	5	CacheMisses	256
468	5	CacheHits	0
468	5	CacheMisses	263
469	5	CacheHits	0
469	5	CacheMisses	256
470	5	CacheHits	0
470	5	CacheMisses	262
471	5	CacheHits	0
471	5	CacheMisses	258
472	5	CacheHits	0
472	5	CacheMisses	260
473	5	CacheHits	0
473	5	CacheMisses	261
474	5	CacheHits	0
474	5	CacheMisses	289
475	5	CacheHits	0
475	5	CacheMisses	280
476	5	CacheHits	0
476	5	CacheMisses	280
477	5	CacheHits	0
477	5	CacheMisses	280
478	5	CacheHits	0
478	5	CacheMisses	281
479	5	CacheHits	0
479	5	CacheMisses	280
480	5	CacheHits	0
480	5	CacheMisses	280
481	5	CacheHits	0
481	5	CacheMisses	280
482	5	CacheHits	0
482	5	CacheMisses	280
483	5	CacheHits	0
483	5	CacheMisses	281
484	5	CacheHits	0
484	5	CacheMisses	280
485	5	CacheHits	0
485	5	CacheMisses	280
486	5	CacheHits	0
486	5	CacheMisses	280
487	5	CacheHits	0
487	5	CacheMisses	280
488	5	CacheHits	0
488	5	CacheMisses	281
489	5	CacheHits	0
489	5	CacheMisses	280
490	5	CacheHits	0
490	5	CacheMisses	280
491	5	CacheHits	0
491	5	CacheMisses	280
492	5	CacheHits	0
492	5	CacheMisses	280
493	5	CacheHits	0
493	5	CacheMisses	281
494	5	CacheHits	0
494	5	CacheMisses	280
495	5	CacheHits	0
495	5	CacheMisses	280
496	5	CacheHits	0
496	5	CacheMisses	280
497	5	CacheHits	0
497	5	CacheMisses	280
498	5	CacheHits	0
498	5	CacheMisses	280
499	5	CacheHits	0
499	5	CacheMisses	281
500	5	CacheHits	0
500	5	CacheMisses	280
501	5	CacheHits	0
501	5	CacheMisses	280
502	5	CacheHits	0
502	5	CacheMisses	280
503	5	CacheHits	0
503	5	CacheMisses	280
504	5	CacheHits	134
504	5	CacheMisses	246
505	5	CacheHits	280
505	5	CacheMisses	281
506	5	CacheHits	67
506	5	CacheMisses	266
507	5	CacheHits	0
507	5	CacheMisses	220
508	5	CacheHits	0
508	5	CacheMisses	210
509	5	CacheHits	0
509	5	CacheMisses	215
510	5	CacheHits	0
510	5	CacheMisses	213
511	5	CacheHits	0
511	5	CacheMisses	216
512	5	CacheHits	0
512	5	CacheMisses	205
513	5	CacheHits	0
513	5	CacheMisses	219
514	5	CacheHits	0
514	5	CacheMisses	215
515	5	CacheHits	0
515	5	CacheMisses	216
516	5	CacheHits	0
516	5	CacheMisses	201
517	5	CacheHits	0
517	5	CacheMisses	211
518	5	CacheHits	0
518	5	CacheMisses	202
519	5	CacheHits	0
519	5	CacheMisses	209
520	5	CacheHits	0
520	5	CacheMisses	203
521	5	CacheHits	0
521	5	CacheMisses	207
522	5	CacheHits	0
522	5	CacheMisses	205
523	5	CacheHits	0
523	5	CacheMisses	205
524	5	CacheHits	0
524	5	CacheMisses	206
525	5	CacheHits	0
525	5	CacheMisses	205
526	5	CacheHits	0
526	5	CacheMisses	206
527	5	CacheHits	0
527	5	CacheMisses	204
528	5	CacheHits	0
528	5	CacheMisses	206
529	5	CacheHits	0
529	5	CacheMisses	257
530	5	CacheHits	0
530	5	CacheMisses	280
531	5	CacheHits	0
531	5	CacheMisses	281
532	5	CacheHits	0
532	5	CacheMisses	280
533	5	CacheHits	0
533	5	CacheMisses	280
534	5	CacheHits	0
534	5	CacheMisses	280
535	5	CacheHits	0
535	5	CacheMisses	280
536	5	CacheHits	0
536	5	CacheMisses	281
537	5	CacheHits	0
537	5	CacheMisses	280
538	5	CacheHits	0
538	5	CacheMisses	283
539	5	CacheHits	0
539	5	CacheMisses	280
540	5	CacheHits	0
540	5	CacheMisses	280
541	5	CacheHits	0
541	5	CacheMisses	280
542	5	CacheHits	0
542	5	CacheMisses	281
543	5	CacheHits	0
543	5	CacheMisses	280
544	5	CacheHits	0
544	5	CacheMisses	280
545	5	CacheHits	0
545	5	CacheMisses	280
546	5	CacheHits	0
546	5	CacheMisses	280
547	5	CacheHits	0
547	5	CacheMisses	281
548	5	CacheHits	0
548	5	CacheMisses	280
549	5	CacheHits	0
549	5	CacheMisses	280
550	5	CacheHits	0
550	5	CacheMisses	280
551	5	CacheHits	0
551	5	CacheMisses	280
552	5	CacheHits	0
552	5	CacheMisses	281
553	5	CacheHits	0
553	5	CacheMisses	280
554	5	CacheHits	0
554	5	CacheMisses	280
555	5	CacheHits	0
555	5	CacheMisses	280
556	5	CacheHits	0
556	5	CacheMisses	280
557	5	CacheHits	0
557	5	CacheMisses	280
558	5	CacheHits	0
558	5	CacheMisses	284
559	5	CacheHits	0
