Time	Node	Type	Packets	
109	5	CacheHits	0
109	5	CacheMisses	899
110	5	CacheHits	0
110	5	CacheMisses	900
111	5	CacheHits	0
111	5	CacheMisses	899
112	5	CacheHits	0
112	5	CacheMisses	900
113	5	CacheHits	0
113	5	CacheMisses	899
114	5	CacheHits	0
114	5	CacheMisses	899
115	5	CacheHits	0
115	5	CacheMisses	899
116	5	CacheHits	0
116	5	CacheMisses	900
117	5	CacheHits	0
117	5	CacheMisses	899
118	5	CacheHits	0
118	5	CacheMisses	899
119	5	CacheHits	0
119	5	CacheMisses	915
120	5	CacheHits	0
120	5	CacheMisses	899
121	5	CacheHits	0
121	5	CacheMisses	900
122	5	CacheHits	0
122	5	CacheMisses	899
123	5	CacheHits	0
123	5	CacheMisses	900
124	5	CacheHits	0
124	5	CacheMisses	899
125	5	CacheHits	0
125	5	CacheMisses	900
126	5	CacheHits	0
126	5	CacheMisses	899
127	5	CacheHits	0
127	5	CacheMisses	900
128	5	CacheHits	0
128	5	CacheMisses	899
129	5	CacheHits	0
129	5	CacheMisses	900
130	5	CacheHits	0
130	5	CacheMisses	899
131	5	CacheHits	0
131	5	CacheMisses	899
132	5	CacheHits	0
132	5	CacheMisses	900
133	5	CacheHits	0
133	5	CacheMisses	915
134	5	CacheHits	0
134	5	CacheMisses	899
135	5	CacheHits	0
135	5	CacheMisses	900
136	5	CacheHits	0
136	5	CacheMisses	900
137	5	CacheHits	0
137	5	CacheMisses	900
138	5	CacheHits	0
138	5	CacheMisses	899
139	5	CacheHits	0
139	5	CacheMisses	900
140	5	CacheHits	0
140	5	CacheMisses	900
141	5	CacheHits	0
141	5	CacheMisses	899
142	5	CacheHits	0
142	5	CacheMisses	900
143	5	CacheHits	0
143	5	CacheMisses	900
144	5	CacheHits	0
144	5	CacheMisses	899
145	5	CacheHits	0
145	5	CacheMisses	900
146	5	CacheHits	0
146	5	CacheMisses	900
147	5	CacheHits	0
147	5	CacheMisses	899
148	5	CacheHits	0
148	5	CacheMisses	961
149	5	CacheHits	0
149	5	CacheMisses	900
150	5	CacheHits	0
150	5	CacheMisses	900
151	5	CacheHits	0
151	5	CacheMisses	900
152	5	CacheHits	0
152	5	CacheMisses	900
153	5	CacheHits	0
153	5	CacheMisses	900
154	5	CacheHits	0
154	5	CacheMisses	899
155	5	CacheHits	0
155	5	CacheMisses	900
156	5	CacheHits	0
156	5	CacheMisses	900
157	5	CacheHits	0
157	5	CacheMisses	900
158	5	CacheHits	0
158	5	CacheMisses	900
159	5	CacheHits	0
159	5	CacheMisses	899
160	5	CacheHits	0
160	5	CacheMisses	900
161	5	CacheHits	0
161	5	CacheMisses	900
162	5	CacheHits	0
162	5	CacheMisses	900
163	5	CacheHits	0
163	5	CacheMisses	900
164	5	CacheHits	0
164	5	CacheMisses	899
165	5	CacheHits	0
165	5	CacheMisses	900
166	5	CacheHits	0
166	5	CacheMisses	900
167	5	CacheHits	0
167	5	CacheMisses	899
168	5	CacheHits	0
168	5	CacheMisses	900
169	5	CacheHits	0
169	5	CacheMisses	899
170	5	CacheHits	0
170	5	CacheMisses	900
171	5	CacheHits	0
171	5	CacheMisses	899
172	5	CacheHits	0
172	5	CacheMisses	900
173	5	CacheHits	0
173	5	CacheMisses	899
174	5	CacheHits	0
174	5	CacheMisses	899
175	5	CacheHits	0
175	5	CacheMisses	900
176	5	CacheHits	0
176	5	CacheMisses	899
177	5	CacheHits	0
177	5	CacheMisses	900
178	5	CacheHits	0
178	5	CacheMisses	899
179	5	CacheHits	0
179	5	CacheMisses	900
180	5	CacheHits	0
180	5	CacheMisses	899
181	5	CacheHits	0
181	5	CacheMisses	899
182	5	CacheHits	0
182	5	CacheMisses	900
183	5	CacheHits	0
183	5	CacheMisses	899
184	5	CacheHits	0
184	5	CacheMisses	900
185	5	CacheHits	0
185	5	CacheMisses	899
186	5	CacheHits	0
186	5	CacheMisses	900
187	5	CacheHits	0
187	5	CacheMisses	899
188	5	CacheHits	0
188	5	CacheMisses	899
189	5	CacheHits	0
189	5	CacheMisses	915
190	5	CacheHits	0
190	5	CacheMisses	900
191	5	CacheHits	0
191	5	CacheMisses	899
192	5	CacheHits	0
192	5	CacheMisses	900
193	5	CacheHits	0
193	5	CacheMisses	900
194	5	CacheHits	0
194	5	CacheMisses	900
195	5	CacheHits	0
195	5	CacheMisses	899
196	5	CacheHits	0
196	5	CacheMisses	900
197	5	CacheHits	0
197	5	CacheMisses	899
198	5	CacheHits	0
198	5	CacheMisses	915
199	5	CacheHits	0
199	5	CacheMisses	900
200	5	CacheHits	0
200	5	CacheMisses	899
201	5	CacheHits	0
201	5	CacheMisses	915
202	5	CacheHits	67
202	5	CacheMisses	898
203	5	CacheHits	48
203	5	CacheMisses	900
204	5	CacheHits	47
204	5	CacheMisses	900
205	5	CacheHits	47
205	5	CacheMisses	900
206	5	CacheHits	48
206	5	CacheMisses	900
207	5	CacheHits	47
207	5	CacheMisses	900
208	5	CacheHits	47
208	5	CacheMisses	899
209	5	CacheHits	47
209	5	CacheMisses	900
210	5	CacheHits	48
210	5	CacheMisses	900
211	5	CacheHits	47
211	5	CacheMisses	900
212	5	CacheHits	47
212	5	CacheMisses	900
213	5	CacheHits	4
213	5	CacheMisses	900
214	5	CacheHits	0
214	5	CacheMisses	900
215	5	CacheHits	0
215	5	CacheMisses	900
216	5	CacheHits	0
216	5	CacheMisses	900
217	5	CacheHits	0
217	5	CacheMisses	899
218	5	CacheHits	0
218	5	CacheMisses	900
219	5	CacheHits	0
219	5	CacheMisses	900
220	5	CacheHits	0
220	5	CacheMisses	900
221	5	CacheHits	0
221	5	CacheMisses	900
222	5	CacheHits	0
222	5	CacheMisses	899
223	5	CacheHits	0
223	5	CacheMisses	900
224	5	CacheHits	0
224	5	CacheMisses	900
225	5	CacheHits	0
225	5	CacheMisses	900
226	5	CacheHits	0
226	5	CacheMisses	900
227	5	CacheHits	0
227	5	CacheMisses	899
228	5	CacheHits	0
228	5	CacheMisses	900
229	5	CacheHits	0
229	5	CacheMisses	900
230	5	CacheHits	0
230	5	CacheMisses	900
231	5	CacheHits	0
231	5	CacheMisses	899
232	5	CacheHits	0
232	5	CacheMisses	900
233	5	CacheHits	0
233	5	CacheMisses	900
234	5	CacheHits	0
234	5	CacheMisses	900
235	5	CacheHits	0
235	5	CacheMisses	899
236	5	CacheHits	0
236	5	CacheMisses	900
237	5	CacheHits	0
237	5	CacheMisses	899
238	5	CacheHits	0
238	5	CacheMisses	900
239	5	CacheHits	0
239	5	CacheMisses	900
240	5	CacheHits	0
240	5	CacheMisses	899
241	5	CacheHits	0
241	5	CacheMisses	900
242	5	CacheHits	0
242	5	CacheMisses	899
243	5	CacheHits	0
243	5	CacheMisses	900
244	5	CacheHits	0
244	5	CacheMisses	899
245	5	CacheHits	0
245	5	CacheMisses	899
246	5	CacheHits	0
246	5	CacheMisses	900
247	5	CacheHits	0
247	5	CacheMisses	899
248	5	CacheHits	0
248	5	CacheMisses	899
249	5	CacheHits	0
249	5	CacheMisses	899
250	5	CacheHits	0
250	5	CacheMisses	900
251	5	CacheHits	0
251	5	CacheMisses	899
252	5	CacheHits	0
252	5	CacheMisses	899
253	5	CacheHits	0
253	5	CacheMisses	900
254	5	CacheHits	0
254	5	CacheMisses	899
255	5	CacheHits	0
255	5	CacheMisses	899
256	5	CacheHits	0
256	5	CacheMisses	899
257	5	CacheHits	0
257	5	CacheMisses	900
258	5	CacheHits	0
258	5	CacheMisses	899
259	5	CacheHits	0
259	5	CacheMisses	899
260	5	CacheHits	0
260	5	CacheMisses	900
261	5	CacheHits	0
261	5	CacheMisses	899
262	5	CacheHits	0
262	5	CacheMisses	899
263	5	CacheHits	0
263	5	CacheMisses	899
264	5	CacheHits	0
264	5	CacheMisses	900
265	5	CacheHits	0
265	5	CacheMisses	914
266	5	CacheHits	0
266	5	CacheMisses	900
267	5	CacheHits	0
267	5	CacheMisses	899
268	5	CacheHits	0
268	5	CacheMisses	900
269	5	CacheHits	0
269	5	CacheMisses	915
270	5	CacheHits	0
270	5	CacheMisses	900
271	5	CacheHits	0
271	5	CacheMisses	900
272	5	CacheHits	0
272	5	CacheMisses	899
273	5	CacheHits	84
273	5	CacheMisses	899
274	5	CacheHits	47
274	5	CacheMisses	900
275	5	CacheHits	47
275	5	CacheMisses	899
276	5	CacheHits	48
276	5	CacheMisses	915
277	5	CacheHits	47
277	5	CacheMisses	900
278	5	CacheHits	47
278	5	CacheMisses	900
279	5	CacheHits	48
279	5	CacheMisses	900
280	5	CacheHits	47
280	5	CacheMisses	900
281	5	CacheHits	47
281	5	CacheMisses	900
282	5	CacheHits	47
282	5	CacheMisses	899
283	5	CacheHits	35
283	5	CacheMisses	901
284	5	CacheHits	0
284	5	CacheMisses	900
285	5	CacheHits	0
285	5	CacheMisses	900
286	5	CacheHits	0
286	5	CacheMisses	899
287	5	CacheHits	0
287	5	CacheMisses	900
288	5	CacheHits	0
288	5	CacheMisses	900
289	5	CacheHits	0
289	5	CacheMisses	900
290	5	CacheHits	0
290	5	CacheMisses	900
291	5	CacheHits	0
291	5	CacheMisses	899
292	5	CacheHits	0
292	5	CacheMisses	900
293	5	CacheHits	0
293	5	CacheMisses	900
294	5	CacheHits	0
294	5	CacheMisses	900
295	5	CacheHits	0
295	5	CacheMisses	899
296	5	CacheHits	0
296	5	CacheMisses	900
297	5	CacheHits	0
297	5	CacheMisses	900
298	5	CacheHits	0
298	5	CacheMisses	900
299	5	CacheHits	0
299	5	CacheMisses	900
300	5	CacheHits	0
300	5	CacheMisses	899
301	5	CacheHits	0
301	5	CacheMisses	900
302	5	CacheHits	0
302	5	CacheMisses	900
303	5	CacheHits	0
303	5	CacheMisses	899
304	5	CacheHits	0
304	5	CacheMisses	900
305	5	CacheHits	0
305	5	CacheMisses	899
306	5	CacheHits	0
306	5	CacheMisses	900
307	5	CacheHits	0
307	5	CacheMisses	900
308	5	CacheHits	0
308	5	CacheMisses	899
309	5	CacheHits	0
309	5	CacheMisses	900
310	5	CacheHits	0
310	5	CacheMisses	899
311	5	CacheHits	0
311	5	CacheMisses	915
312	5	CacheHits	0
312	5	CacheMisses	900
313	5	CacheHits	0
313	5	CacheMisses	900
314	5	CacheHits	0
314	5	CacheMisses	899
315	5	CacheHits	0
315	5	CacheMisses	900
316	5	CacheHits	0
316	5	CacheMisses	900
317	5	CacheHits	0
317	5	CacheMisses	899
318	5	CacheHits	0
318	5	CacheMisses	900
319	5	CacheHits	0
319	5	CacheMisses	900
320	5	CacheHits	0
320	5	CacheMisses	899
321	5	CacheHits	0
321	5	CacheMisses	900
322	5	CacheHits	0
322	5	CacheMisses	899
323	5	CacheHits	0
323	5	CacheMisses	900
324	5	CacheHits	0
324	5	CacheMisses	899
325	5	CacheHits	0
325	5	CacheMisses	900
326	5	CacheHits	0
326	5	CacheMisses	899
327	5	CacheHits	0
327	5	CacheMisses	900
328	5	CacheHits	0
328	5	CacheMisses	899
329	5	CacheHits	0
329	5	CacheMisses	900
330	5	CacheHits	0
330	5	CacheMisses	899
331	5	CacheHits	0
331	5	CacheMisses	900
332	5	CacheHits	0
332	5	CacheMisses	899
333	5	CacheHits	0
333	5	CacheMisses	900
334	5	CacheHits	0
334	5	CacheMisses	899
335	5	CacheHits	0
335	5	CacheMisses	899
336	5	CacheHits	0
336	5	CacheMisses	915
337	5	CacheHits	0
337	5	CacheMisses	900
338	5	CacheHits	0
338	5	CacheMisses	900
339	5	CacheHits	0
339	5	CacheMisses	899
340	5	CacheHits	0
340	5	CacheMisses	900
341	5	CacheHits	0
341	5	CacheMisses	900
342	5	CacheHits	0
342	5	CacheMisses	899
343	5	CacheHits	0
343	5	CacheMisses	900
344	5	CacheHits	0
344	5	CacheMisses	900
345	5	CacheHits	0
345	5	CacheMisses	899
346	5	CacheHits	0
346	5	CacheMisses	900
347	5	CacheHits	0
347	5	CacheMisses	900
348	5	CacheHits	0
348	5	CacheMisses	899
349	5	CacheHits	0
349	5	CacheMisses	900
350	5	CacheHits	0
350	5	CacheMisses	900
351	5	CacheHits	0
351	5	CacheMisses	899
352	5	CacheHits	0
352	5	CacheMisses	900
353	5	CacheHits	0
353	5	CacheMisses	899
354	5	CacheHits	0
354	5	CacheMisses	900
355	5	CacheHits	0
355	5	CacheMisses	900
356	5	CacheHits	0
356	5	CacheMisses	899
357	5	CacheHits	0
357	5	CacheMisses	900
358	5	CacheHits	0
358	5	CacheMisses	900
359	5	CacheHits	0
359	5	CacheMisses	899
360	5	CacheHits	0
360	5	CacheMisses	900
361	5	CacheHits	0
361	5	CacheMisses	899
362	5	CacheHits	0
362	5	CacheMisses	900
363	5	CacheHits	0
363	5	CacheMisses	899
364	5	CacheHits	0
364	5	CacheMisses	900
365	5	CacheHits	0
365	5	CacheMisses	899
366	5	CacheHits	0
366	5	CacheMisses	900
367	5	CacheHits	0
367	5	CacheMisses	899
368	5	CacheHits	0
368	5	CacheMisses	900
369	5	CacheHits	0
369	5	CacheMisses	899
370	5	CacheHits	0
370	5	CacheMisses	899
371	5	CacheHits	0
371	5	CacheMisses	900
372	5	CacheHits	0
372	5	CacheMisses	899
373	5	CacheHits	0
373	5	CacheMisses	899
374	5	CacheHits	0
374	5	CacheMisses	900
375	5	CacheHits	68
375	5	CacheMisses	867
376	5	CacheHits	899
376	5	CacheMisses	886
377	5	CacheHits	899
377	5	CacheMisses	899
378	5	CacheHits	900
378	5	CacheMisses	900
379	5	CacheHits	130
379	5	CacheMisses	912
380	5	CacheHits	0
380	5	CacheMisses	899
381	5	CacheHits	0
381	5	CacheMisses	899
382	5	CacheHits	0
382	5	CacheMisses	900
383	5	CacheHits	0
383	5	CacheMisses	899
384	5	CacheHits	0
384	5	CacheMisses	899
385	5	CacheHits	0
385	5	CacheMisses	900
386	5	CacheHits	0
386	5	CacheMisses	899
387	5	CacheHits	0
387	5	CacheMisses	899
388	5	CacheHits	0
388	5	CacheMisses	899
389	5	CacheHits	0
389	5	CacheMisses	900
390	5	CacheHits	0
390	5	CacheMisses	899
391	5	CacheHits	0
391	5	CacheMisses	899
392	5	CacheHits	0
392	5	CacheMisses	900
393	5	CacheHits	0
393	5	CacheMisses	930
394	5	CacheHits	0
394	5	CacheMisses	900
395	5	CacheHits	0
395	5	CacheMisses	900
396	5	CacheHits	0
396	5	CacheMisses	900
397	5	CacheHits	0
397	5	CacheMisses	900
398	5	CacheHits	144
398	5	CacheMisses	869
399	5	CacheHits	900
399	5	CacheMisses	900
400	5	CacheHits	900
400	5	CacheMisses	900
401	5	CacheHits	900
401	5	CacheMisses	900
402	5	CacheHits	900
402	5	CacheMisses	899
403	5	CacheHits	900
403	5	CacheMisses	900
404	5	CacheHits	900
404	5	CacheMisses	900
405	5	CacheHits	900
405	5	CacheMisses	899
406	5	CacheHits	74
406	5	CacheMisses	900
407	5	CacheHits	0
407	5	CacheMisses	900
408	5	CacheHits	0
408	5	CacheMisses	900
409	5	CacheHits	0
409	5	CacheMisses	899
410	5	CacheHits	0
410	5	CacheMisses	900
411	5	CacheHits	0
411	5	CacheMisses	899
412	5	CacheHits	0
412	5	CacheMisses	900
413	5	CacheHits	0
413	5	CacheMisses	899
414	5	CacheHits	0
414	5	CacheMisses	899
415	5	CacheHits	0
415	5	CacheMisses	900
416	5	CacheHits	0
416	5	CacheMisses	899
417	5	CacheHits	0
417	5	CacheMisses	899
418	5	CacheHits	0
418	5	CacheMisses	899
419	5	CacheHits	0
419	5	CacheMisses	900
420	5	CacheHits	0
420	5	CacheMisses	899
421	5	CacheHits	0
421	5	CacheMisses	899
422	5	CacheHits	0
422	5	CacheMisses	900
423	5	CacheHits	0
423	5	CacheMisses	899
424	5	CacheHits	0
424	5	CacheMisses	899
425	5	CacheHits	0
425	5	CacheMisses	899
426	5	CacheHits	0
426	5	CacheMisses	900
427	5	CacheHits	0
427	5	CacheMisses	899
428	5	CacheHits	0
428	5	CacheMisses	975
429	5	CacheHits	0
429	5	CacheMisses	900
430	5	CacheHits	0
430	5	CacheMisses	901
431	5	CacheHits	0
431	5	CacheMisses	899
432	5	CacheHits	0
432	5	CacheMisses	900
433	5	CacheHits	0
433	5	CacheMisses	900
434	5	CacheHits	0
434	5	CacheMisses	899
435	5	CacheHits	0
435	5	CacheMisses	900
436	5	CacheHits	0
436	5	CacheMisses	900
437	5	CacheHits	0
437	5	CacheMisses	899
438	5	CacheHits	0
438	5	CacheMisses	900
439	5	CacheHits	0
439	5	CacheMisses	900
440	5	CacheHits	0
440	5	CacheMisses	899
441	5	CacheHits	0
441	5	CacheMisses	900
442	5	CacheHits	0
442	5	CacheMisses	899
443	5	CacheHits	0
443	5	CacheMisses	900
444	5	CacheHits	0
444	5	CacheMisses	900
445	5	CacheHits	0
445	5	CacheMisses	914
446	5	CacheHits	95
446	5	CacheMisses	860
447	5	CacheHits	0
447	5	CacheMisses	901
448	5	CacheHits	0
448	5	CacheMisses	900
449	5	CacheHits	0
449	5	CacheMisses	900
450	5	CacheHits	0
450	5	CacheMisses	900
451	5	CacheHits	0
451	5	CacheMisses	900
452	5	CacheHits	0
452	5	CacheMisses	899
453	5	CacheHits	0
453	5	CacheMisses	900
454	5	CacheHits	0
454	5	CacheMisses	899
455	5	CacheHits	0
455	5	CacheMisses	900
456	5	CacheHits	0
456	5	CacheMisses	899
457	5	CacheHits	0
457	5	CacheMisses	900
458	5	CacheHits	0
458	5	CacheMisses	900
459	5	CacheHits	0
459	5	CacheMisses	899
460	5	CacheHits	0
460	5	CacheMisses	900
461	5	CacheHits	0
461	5	CacheMisses	899
462	5	CacheHits	0
462	5	CacheMisses	900
463	5	CacheHits	0
463	5	CacheMisses	899
464	5	CacheHits	0
464	5	CacheMisses	900
465	5	CacheHits	0
465	5	CacheMisses	899
466	5	CacheHits	0
466	5	CacheMisses	900
467	5	CacheHits	0
467	5	CacheMisses	900
468	5	CacheHits	0
468	5	CacheMisses	899
469	5	CacheHits	0
469	5	CacheMisses	900
470	5	CacheHits	0
470	5	CacheMisses	899
471	5	CacheHits	0
471	5	CacheMisses	990
472	5	CacheHits	0
472	5	CacheMisses	900
473	5	CacheHits	0
473	5	CacheMisses	900
474	5	CacheHits	0
474	5	CacheMisses	900
475	5	CacheHits	0
475	5	CacheMisses	900
476	5	CacheHits	0
476	5	CacheMisses	899
477	5	CacheHits	0
477	5	CacheMisses	900
478	5	CacheHits	0
478	5	CacheMisses	900
479	5	CacheHits	0
479	5	CacheMisses	900
480	5	CacheHits	0
480	5	CacheMisses	900
481	5	CacheHits	0
481	5	CacheMisses	899
482	5	CacheHits	0
482	5	CacheMisses	900
483	5	CacheHits	0
483	5	CacheMisses	900
484	5	CacheHits	0
484	5	CacheMisses	899
485	5	CacheHits	0
485	5	CacheMisses	900
486	5	CacheHits	0
486	5	CacheMisses	900
487	5	CacheHits	0
487	5	CacheMisses	900
488	5	CacheHits	0
488	5	CacheMisses	899
489	5	CacheHits	0
489	5	CacheMisses	900
490	5	CacheHits	0
490	5	CacheMisses	900
491	5	CacheHits	0
491	5	CacheMisses	899
492	5	CacheHits	0
492	5	CacheMisses	900
493	5	CacheHits	0
493	5	CacheMisses	899
494	5	CacheHits	0
494	5	CacheMisses	899
495	5	CacheHits	0
495	5	CacheMisses	900
496	5	CacheHits	0
496	5	CacheMisses	899
497	5	CacheHits	0
497	5	CacheMisses	899
498	5	CacheHits	0
498	5	CacheMisses	900
499	5	CacheHits	0
499	5	CacheMisses	899
500	5	CacheHits	0
500	5	CacheMisses	899
501	5	CacheHits	0
501	5	CacheMisses	900
502	5	CacheHits	0
502	5	CacheMisses	899
503	5	CacheHits	0
503	5	CacheMisses	899
504	5	CacheHits	0
504	5	CacheMisses	962
505	5	CacheHits	0
505	5	CacheMisses	900
506	5	CacheHits	0
506	5	CacheMisses	900
507	5	CacheHits	0
507	5	CacheMisses	900
508	5	CacheHits	0
508	5	CacheMisses	899
509	5	CacheHits	0
509	5	CacheMisses	900
510	5	CacheHits	0
510	5	CacheMisses	900
511	5	CacheHits	0
511	5	CacheMisses	899
512	5	CacheHits	0
512	5	CacheMisses	900
513	5	CacheHits	0
513	5	CacheMisses	900
514	5	CacheHits	0
514	5	CacheMisses	899
515	5	CacheHits	0
515	5	CacheMisses	900
516	5	CacheHits	0
516	5	CacheMisses	899
517	5	CacheHits	0
517	5	CacheMisses	900
518	5	CacheHits	0
518	5	CacheMisses	899
519	5	CacheHits	0
519	5	CacheMisses	915
520	5	CacheHits	0
520	5	CacheMisses	900
521	5	CacheHits	716
521	5	CacheMisses	825
522	5	CacheHits	466
522	5	CacheMisses	938
523	5	CacheHits	63
523	5	CacheMisses	802
524	5	CacheHits	54
524	5	CacheMisses	808
525	5	CacheHits	63
525	5	CacheMisses	797
526	5	CacheHits	36
526	5	CacheMisses	810
527	5	CacheHits	214
527	5	CacheMisses	704
528	5	CacheHits	1610
528	5	CacheMisses	861
529	5	CacheHits	1199
529	5	CacheMisses	961
530	5	CacheHits	917
530	5	CacheMisses	900
531	5	CacheHits	925
531	5	CacheMisses	900
532	5	CacheHits	937
532	5	CacheMisses	900
533	5	CacheHits	915
533	5	CacheMisses	900
534	5	CacheHits	524
534	5	CacheMisses	900
535	5	CacheHits	456
535	5	CacheMisses	899
536	5	CacheHits	416
536	5	CacheMisses	900
537	5	CacheHits	424
537	5	CacheMisses	899
538	5	CacheHits	460
538	5	CacheMisses	900
539	5	CacheHits	416
539	5	CacheMisses	899
540	5	CacheHits	424
540	5	CacheMisses	900
541	5	CacheHits	460
541	5	CacheMisses	899
542	5	CacheHits	416
542	5	CacheMisses	900
543	5	CacheHits	420
543	5	CacheMisses	899
544	5	CacheHits	464
544	5	CacheMisses	899
545	5	CacheHits	416
545	5	CacheMisses	899
546	5	CacheHits	418
546	5	CacheMisses	900
547	5	CacheHits	466
547	5	CacheMisses	899
548	5	CacheHits	416
548	5	CacheMisses	899
549	5	CacheHits	416
549	5	CacheMisses	900
550	5	CacheHits	468
550	5	CacheMisses	899
551	5	CacheHits	104
551	5	CacheMisses	975
552	5	CacheHits	0
552	5	CacheMisses	900
553	5	CacheHits	0
553	5	CacheMisses	900
554	5	CacheHits	0
554	5	CacheMisses	900
555	5	CacheHits	0
555	5	CacheMisses	900
556	5	CacheHits	0
556	5	CacheMisses	900
557	5	CacheHits	0
557	5	CacheMisses	899
558	5	CacheHits	0
558	5	CacheMisses	900
559	5	CacheHits	0
